scientific_nameID	parent_nameID	accepted_nameID	name_usage	unacceptability_reason	rank_name	taxon_author	unit_name1	unit_name2	unit_name3	unit_name4	geographic_value	origin	referenceID
2b311aec-b52e-42f4-b00d-9135102ba73f		c2e2b72d-ee31-42d2-9dee-246d28399877	unaccepted	other, see comments	Species	Doubleday, 1859	Nepticula	salicivorella					43ef4ea4b5da71ead23959ddb25a5096
ff15644c-cc5a-4537-bad5-06fd3e72cf7f	xQ		accepted		Species	Donner & Wilkinson, 1989	Stigmella	childi			Australia	Native	9ac5a776effdf67f6a22a3126441a2a4
8f6d6bff-e5f3-481e-b7b3-be1bd92e95e8	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	parakempella					34a3062e5e94dbbb30847bac19be229d
73b39bc5-7028-4c54-8d21-56a26e0662c4		8f2f6ffc-545c-4006-acd6-8d3f4f7e148b	unaccepted	other, see comments	Species	(Zeller, 1839) Zeller, 1848	Nepticula	rufella					bb2d1af8598edcf65a1370e984c81ccc
8e2883e7-4461-498e-925f-31dbabb2831b		3fd6f3e3-1e73-4ee1-923f-e154cdbecb2d	unaccepted	other, see comments	Species	Z. Laštuvka, A. Laštuvka & van Nieukerken, 2013	Trifurcula	siciliae					d77af832d1a8a1a8f0beb482311feb98
c3284eab-af66-47bb-b9bc-d6f71b69f047	x32		accepted		Species	(Janse, 1948) Diškus et al., 2003	Fomoria	hobohmi			Africa	Native	1b3d5ad83af60450f9c2de99fc7ac22c
b8e01e12-4600-48d8-b654-1c95e578bfb8		026d3210-c884-488b-a2b8-7e330f532318	unaccepted	other, see comments	Species	(Puplesis, 1984) van Nieukerken, 1986	Acalyptris	lvovskyi					e3f407f8a5389c1b5e8b73016c4f7ae2
51c3ec3f-8dab-4265-8404-cc7593a3d5fa		d1aa7fde-c996-4632-bf26-c4d3910bcf86	unaccepted	other, see comments	Species	Busck, 1900	Nepticula	condaliafoliella					c1d88c9aac62b15ce453815b8fa1f23d
6cac9c7e-5c11-4ff0-9cde-668a70ded488	xQ		accepted		Species	Puplesis in Puplesis et al., 1992	Stigmella	talassica					918f75fa82a04079158c2e31fe304ebd
daf2c2ae-5c13-4de0-8fe7-18b766b1e51f	xG		accepted		Species	van Nieukerken, 1990	Trifurcula	silviae					7fd7693ee697977554394f1df6c20243
de1ccc8b-5b0d-4a01-934f-a85023589f41		dfd43778-398c-4579-9ab8-cec8609bb018	unaccepted	other, see comments	Species	Puplesis, 1984	Microcalyptris	vittatus					c70597d0eb88dfc8fdf0043af7a05925
0504dabb-4b40-4d59-9c54-62d33d3cfd6c		5af84828-4052-4c95-9367-43633410f425	unaccepted	other, see comments	Species	(Jäckh, 1951) Hering, 1957	Stigmella	monspessulanella					2e3340d7dc3d3b8dcd3a658cfcbd4d3e
40a3ec97-a874-4d82-a758-b169ee4923f6	xL		accepted		Species	Puplesis & Robinson, 1999	Pseudopostega	fungina					cad76d90bde028311fc995115e990401
2b3be469-1035-45f3-95a5-b4d924601f25	x3U		accepted		Species	Straus, 1977	Stigmellites	zelkovae					318092bb015b050a1b1e8271764c979a
3ab02a7a-a5e0-4d60-8506-88a86b862dd3		b2dd0353-5e9b-4664-9336-786bde4d54e2	unaccepted	other, see comments	Species	(Walsingham, 1908) Rebel, 1910	Nepticula	staticis					f5d439a203841cdbe5071f3870fe05a6
f233332c-3798-4d60-bfb2-ba7e019b4f1b		17afb596-f1ca-47d6-a721-32e5b5a01377	unaccepted	other, see comments	Species	(Petersen, 1930) Hering, 1957	Stigmella	nanivora					739e775991d86e3b59bec89d9656475d
eeac1676-412e-4937-a47f-5d54cd313050	xL		accepted		Species	(Walsingham, 1897) Davis, 1989	Pseudopostega	saltatrix					ffe02cec7b240ae6ac2c6dd89d05e733
800ec070-4b46-48b6-9839-6d6fcca01566	xQ		accepted		Species	Scoble, 1978	Stigmella	angustivalva			Africa	Native	5749c56c16bc319811b63b7bc80494bd
65b5b00a-dd6b-4cad-885c-4c00896c1d8f		2cc7089d-4670-4e54-9076-c5e516683dcf	unaccepted	other, see comments	Species	Weber, 1936	Nepticula	pseudoplatanella					3d03f4d585c35ff85e3a8a7f97a89b02
9e3d7b6a-7a86-436e-8ba8-c7caf89ec964		fe84933b-9c3a-4a61-9e24-9ffa022ae3eb	unaccepted	other, see comments	Species	Meyrick, 1917	Nepticula	porphyreuta					0c3f84893d16d743044816559421e292
c61efc60-036b-40e9-b435-1dd99c3f7d0b	xY		accepted		Species	(Scoble, 1983) van Nieukerken et al., 2016	Muhabbetana	umdoniella			Africa	Native	c70597d0eb88dfc8fdf0043af7a05925
a10e9e31-4b1f-4c85-b242-4d53937e56e6		a4ffe3a6-7021-45f3-8b16-58749ad99d47	unaccepted	other, see comments	Species	Schrank, 1802	Tinea	rosella					e27f93dcd3309ca755932487ce6c18fa
617120d7-a854-44bc-8f6c-f249221db901		674dae03-7c8c-45f4-89bf-0e776d6f79ec	unaccepted	other, see comments	Species	(Minet, 1990) Diškus et al., 2003	Fomoria	scoblei					1b3d5ad83af60450f9c2de99fc7ac22c
7b2a3c7e-a4ce-4503-a4d9-2b128baf9391	xS		accepted		Species	van Nieukerken, 1985	Ectoedemia	alnifoliae					4a462f6ae1337a09977b868e3af6353d
e9a68b92-6027-4967-9531-bf05ccfe28d8	xQ		accepted		Species	Rociene & Stonis in Stonis et al., 2013	Stigmella	cornuta					a966d0266d9f09b91bcff506f4650695
ebccfd9f-c94e-4231-b68c-a3f5b0a0954c		9050dc48-75a2-42c7-bf6f-064de22e165e	unaccepted	other, see comments	Species	(Bedell, 1848) Gerasimov, 1952	Stigmella	quinquella					9ad02656004a16f2249adad89a8ff52c
3f21e82d-bfa7-4f0e-a38f-cd80d870be62		c52c76f8-cd70-40f5-8dd6-5d818befae95	unaccepted	other, see comments	Species	Bradley, 1965	Stigmella	ruwenzoriensis					e940e0d083618bf912806d2867be35c0
2fff58ba-758b-42d7-a898-e430162bed3b	x32		accepted		Species	Puplesis & Diškus, 1996	Fomoria	lacrimulae					0f1e29aae5e61bc5bb05492999646f64
3c64003f-63ea-42d0-a7ef-303d54ae14bc	x38		accepted		Species	(Wilkinson, 1979) Diškus et al., 2003	Acalyptris	postalatratus					02a07dddffe2130f5408b3c546187f02
4b28f567-c9ba-46a8-8d80-80fc5325f703		a13466b1-5bca-4773-882f-1b4927cce732	unaccepted	other, see comments	Species	Heinemann, 1871	Nepticula	occultella					c93968a6df4d58534e12b9caabdb46ba
e32c2f5d-1a01-4fa9-8fc3-241d03b9988b		975a308a-e277-440b-8e59-b401df25e371	unaccepted	other, see comments	Species	Wocke, 1862	Nepticula	tristis					82e86b1038686cb25ed14081b780c3b8
de8519e3-1afb-4273-96b3-ae0e99a773f8	xQ		accepted		Species	(Klimesch, 1978) van Nieukerken, 1986	Stigmella	muricatella					39f71061b317b456f07ba2ae42385549
711c67ee-d4f6-4e17-bd32-57c39778d40c	xS		accepted		Species	Puplesis, 1994	Ectoedemia	albida					72362453da49dd22742401b32d704f4d
56f0a00a-959d-4614-9e40-0c9d3403c55c		30db5718-906f-4647-8c77-cad807a98d1e	unaccepted	other, see comments	Species	(Herrich-Schäffer, 1860) Klimesch, 1948	Stigmella	helianthemella					ee3bf905d14daf49ccedec7c85656d16
ab1eb4b7-26f1-4a9d-8f46-985dd04cdc51		94e09342-a962-4d87-a1fa-92df89542975	unaccepted	other, see comments	Species	Herrich-Schäffer, 1855	Nepticula	fagella					4db3810d8f8500925bba60337489c3a8
b077d51c-fdfc-41a3-a243-38575f0a02f4	xW		accepted		Species	(Davis, 1978) van Nieukerken, 1986	Enteucha	basidactyla					a80b48f5719a3334a371e492bd01c6d6
91d1cf0a-fd1b-4130-84eb-39a7e49952ce		7c5ea4ea-f557-4125-8a55-f1775a84b866	unaccepted	other, see comments	Species	Wocke, 1879	Nepticula	ulmariae					f3564b3a1f49b7e7c1a1a0f9ed4ddd4e
7017cedc-8dfa-4887-b4e2-db76c455470e		16ef8098-b4d2-4b92-a3ff-b6b524f40160	unaccepted	other, see comments	Species	(Weber, 1938) Klimesch, 1948	Stigmella	viridicola					dad417f006c7d11038c4788752ba658b
8be9a981-979b-4028-a039-3ffb8705bd31	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	uncinata					34a3062e5e94dbbb30847bac19be229d
f905a270-3b2e-4b89-8f6b-fc9c79b04dcf	xL		accepted		Species	(Meyrick, 1921) van Nieukerken et al., 2016	Pseudopostega	orophoxantha			Africa	Native	c70597d0eb88dfc8fdf0043af7a05925
fb8d1128-a5aa-49b2-a913-bfde47bc8cb8		ad7aabeb-d1a6-4612-b370-0d009d64ab18	unaccepted	other, see comments	Species	Meyrick, 1915	Nepticula	epicosma					ff402cc6ee6589e71f97424e91a6f1e7
300bfbd2-8332-4b31-a9bf-1537f4a80d37		a13466b1-5bca-4773-882f-1b4927cce732	unaccepted	other, see comments	Species	Doubleday, 1859	Nepticula	poteriella					43ef4ea4b5da71ead23959ddb25a5096
1d88a521-5c91-47b9-a99b-ec3e19388bc2	xQ		accepted		Species	Puplesis & Robinson, 2000	Stigmella	imperatoria					9e074d6a222ea0b560a6fea5e38899ed
4d4b2c73-922c-4f75-a7a0-37bae10fc3da	xQ		accepted		Species	Kemperman & Wilkinson, 1985	Stigmella	conchyliata					af8296be8db3f11e9426417960ec0883
08b648ea-3c71-4b40-afd1-b40ce5f48d9d		e6b156ca-72b5-472d-a5e2-ab79e260a3fd	unaccepted	other, see comments	Species	Puplesis, 1985	Stigmella	uigurica					72362453da49dd22742401b32d704f4d
cf0242c9-bc1c-40c7-bc28-f58d3bcb9d49	xQ		accepted		Species	(Zeller, 1848) Beirne, 1945	Stigmella	centifoliella					bb2d1af8598edcf65a1370e984c81ccc
5d5657ef-3953-48e0-b3bb-23471e56648a	xQ		accepted		Species	(Frey, 1856) Beirne, 1945	Stigmella	desperatella					3b7c5c8de0f76b3461b8174e975bfa9b
16feedc5-eef6-4300-bf3f-8ff11fe578cc		476a303a-2e84-4ff8-ad79-2422fd77e7ee	unaccepted	other, see comments	Species	Sircom, 1849	Nepticula	louisella					4049a2607318c6b3ed47d5d32c2e5060
bd0f6b08-bf01-4cc3-8ad4-70dcc4dc283b		76f50833-a627-4275-a2f6-674c37ed8ba5	unaccepted	other, see comments	Species	Meyrick, 1906	Nepticula	leucargyra					781ffbe390a29c322cd399ed754d37bd
a55ece9c-4a2f-4b45-9675-be57b8a020f1	xQ		accepted		Species	(Frey, 1857) Gerasimov, 1952	Stigmella	aceris					9ad02656004a16f2249adad89a8ff52c
8573a7e7-27e7-4f50-9467-a09bc422e790		aacde9da-b56f-494b-920a-dd04b7aad0ef	unaccepted	other, see comments	Species	(Stainton, 1849) Borkowski, 1975	Scoliaula	pulverosella					54f15934cee806a484b7d8f9fd71a705
7f3733a9-1772-462c-9a4c-a958d4fb14f8		476a303a-2e84-4ff8-ad79-2422fd77e7ee	unaccepted	other, see comments	Species	(Hering, 1937) Klimesch, 1951	Stigmella	sphendamni					4f401e5ca997be8781dc18d45a1695fc
9d6c65db-0e82-4362-81e1-3b3dd8c46da6	xQ		accepted		Species	Donner & Wilkinson, 1989	Stigmella	palaga			Australia	Native	9ac5a776effdf67f6a22a3126441a2a4
c615608f-0462-4465-b6e4-d82c0dd35bb9		1711a385-7d37-48e5-93ef-4f8aba7a6eb3	unaccepted	other, see comments	Species	(Zimmermann, 1944) Borkowski, 1975	Ectoedemia	staphyleae					57b92537c3602167f7d975adb22c091e
4e966503-44cd-4792-b276-a2aa2e325953		2cc7089d-4670-4e54-9076-c5e516683dcf	unaccepted	other, see comments	Variety	Skala, 1933	Nepticula	aceris					6b2f7d5df0725a003442d60d2c2ff18a
1e2c17be-571e-4c53-8776-a474532b6ce9		3f2c65d0-294d-4cfc-bef2-04502ad1b056	unaccepted	other, see comments	Species	Hirano, 2010	Bohemannia	nipponicella					c70597d0eb88dfc8fdf0043af7a05925
54019a8d-cc32-4485-a360-c4dd96914980	x3W		accepted		Species	(Zeller, 1839) Beirne, 1945	Etainia	sericopeza					aa4f324af3c86bd194c23142ed332c3f
4ec1fdbd-4c04-42ca-85c2-749cc609e848	xQ		accepted		Species	(Stainton, 1861) Fletcher et al., 1945	Stigmella	sorbi					42fcf438719f4cebd25ac4a810a06459
cc67e76a-7df1-411f-aad2-4aa80a1c0485		203f4fd9-bfcc-4cd3-a9e3-630b475919af	unaccepted	other, see comments	Species	(Sorhagen, 1922) Gerasimov, 1952	Stigmella	tremulaefoliella					9ad02656004a16f2249adad89a8ff52c
510a8035-f94f-4175-97eb-d1ea8ba11c16		92fed8ec-c7fd-463f-958e-cbde8519e06b	unaccepted	other, see comments	Species	Scoble, 1980	Niepeltia	sellata					6952afb9102200a43a3b5528fefb449e
07d53fe6-2749-4f8d-892b-527280fd32a6	xQ		accepted		Species	Puplesis, 1984	Stigmella	nostrata					2e51431432032f2027cfa61d3b6ea445
1594f370-d642-4977-afe9-f74530be34f5	x3U		accepted		Species	Straus, 1976	Stigmellites	messelensis					4bba5ad15a96c11d0cba1871b667b013
271cdbc0-7fe8-46b5-9c2b-ee14fd904704		d6196a60-a679-4b68-b919-d87aef3d7fe2	unaccepted	other, see comments	Species	Vári, 1963	Stigmella	pappeivora					df5485d4d441758206f0b0ab7a913844
7d36eefa-1852-488c-9d58-c097aff09900		c2e2b72d-ee31-42d2-9dee-246d28399877	unaccepted	other, see comments	Form	Crombrugghe, 1907	Nepticula	salicis					ca5f9cf7ab85179fcef60a3e7a8ba2c0
51052f29-7760-4401-8de1-42f0ce206a8f		f2fc484e-afa5-4426-b102-bc18f18da3bc	unaccepted	other, see comments	Species	Braun, 1912	Nepticula	rhamnella					dc3792ec162f4b8b71e3c690bbc040e9
95ca5205-80a4-46a1-94a1-ba9094ca00f8	xQ		accepted		Species	Scoble, 1978	Stigmella	pretoriata			Africa	Native	5749c56c16bc319811b63b7bc80494bd
7718ad25-39b5-488a-b9b4-d46ef91ddfd4		993389b3-7035-4010-b6d3-6d45ecbbde4a	unaccepted	other, see comments	Species	Dovnar-Zapolski, 1969	Stigmella	acerifoliella					c70597d0eb88dfc8fdf0043af7a05925
8b209ee7-126b-48c9-b372-75a86abf066e		672d9811-9ea2-46a5-8a29-4affb7dfff09	unaccepted	other, see comments	Species	(Chambers, 1873) Braun, 1915	Obrussa	ochrefasciella					868af119e86a2736f26603816f2065b1
ad771557-2720-4f33-a344-867ad2bb1770	x3W		accepted		Species	(Janse, 1948) Vári et al., 1986	Etainia	nigricapitella			Africa	Native	109dd7e3bfc08656d4df084334b49b60
c38098f3-f64a-46de-9a09-930ca7723d9d		e32691ab-b040-44a5-8c04-6ff90a41e956	unaccepted	other, see comments	Species	(Zeller, 1839) Johansson, 1971	Trifurcula	argyropeza					aa4f324af3c86bd194c23142ed332c3f
10df3875-4969-4360-90ee-e2bad41ab07f		20c7a951-19c7-4b88-8727-cfeaa69c84e8	unaccepted	other, see comments	Species	Fologne, 1859	Nepticula	flexuosella					b1f404a2603fd73ca8781f6f7d3061eb
674d82f1-34c4-4c44-a725-e97465bc79ea	xS		accepted		Species	(Klimesch, 1948) van Nieukerken, 1985	Ectoedemia	phyllotomella					ee3bf905d14daf49ccedec7c85656d16
d6da7da9-3e4b-4ef5-b7a2-d701eba2664d	xQ		accepted		Species	Gerasimov, 1937	Stigmella	crataegi					accfb78ee5002b77356f7371715c1536
d95aa3b4-a644-44a9-b370-4a0c16a73809		1d296a4c-c3d4-43e7-90c6-eeec01576a6a	unaccepted	other, see comments	Species	(Glitz, 1872) Klimesch, 1951	Stigmella	hannoverella					4f401e5ca997be8781dc18d45a1695fc
00c06403-621e-4cad-9329-d55b7eff55ec		d0b49214-d999-4823-8f9e-d843440a7ff1	unaccepted	other, see comments	Species	Puplesis & Diškus, 1995	Acalyptris	argyraspis					09f316a25db846bc9d7c08168274b8d1
449d02c1-9384-41b5-b8db-23e2259de1f0	xQ		accepted		Species	Kemperman & Wilkinson, 1985	Stigmella	kurotsubarai					af8296be8db3f11e9426417960ec0883
264c9c4f-5ee4-4bef-8117-ba6ba5097235	x3W		accepted		Species	(Scoble, 1983) Vári et al., 1986	Etainia	krugerensis			Africa	Native	2a25908f8b87f957d56caef8b5ffb546
360ef487-6b53-41ef-86fd-46b16b3d4a2a		5d3e0392-51eb-4795-b2e4-b36a447e27c3	unaccepted	other, see comments	Species	(Braun, 1914) Wilkinson et al., 1979	Stigmella	chalybeia					43ed03af906982c570bc1d857801ecae
f4b31509-3275-4793-8ad4-5e3a1049a7f1		1ed10c88-bdbb-434e-80d1-7e355f928f71	unaccepted	other, see comments	Species	(Hering, 1931) Vári, 1944	Stigmella	ulmifoliae					6ff003df1aa5b23fbd5702ad067087e2
f2b13896-1c8c-47c5-a8d1-d2c25504d1d2	x34		accepted		Species	Meyrick, 1893	Opostega	basilissa			Australia	Native	bcd3f9eb102bb05754a1310c4cef2144
845cbfa9-dea3-40ee-9d5d-0164c0c283ee	xQ		accepted		Species	Kemperman & Wilkinson, 1985	Stigmella	acrochaetia					af8296be8db3f11e9426417960ec0883
693bb1a9-7a14-4334-8c76-463648a87ff2		e702f4c1-1775-409d-b249-e905f7a69c2c	unaccepted	other, see comments	Species	(Hering, 1942) Kasy, 1979	Trifurcula	zimmermanni					84d243284acb234084e29eb663b27cb1
9a442e67-0640-4820-a796-a3e8be4e2bdd		c06429ca-4721-479d-bece-c7eb95e0a5c3	unaccepted	other, see comments	Species	Meyrick, 1911	Nepticula	insulata					4c7cf2778777a372fbfbcf4418dd260e
b28d47ba-4de3-4b78-aba2-c10b33bcb40d	xU		accepted		Species	(Puplesis & Robinson, 2000) van Nieukerken et al., 2016	Hesperolyra	diskusi					9e074d6a222ea0b560a6fea5e38899ed
a4712203-db1b-40e9-b201-fa92e981144c		16ef8098-b4d2-4b92-a3ff-b6b524f40160	unaccepted	other, see comments	Species	Braun, 1917	Nepticula	canadensis					c70597d0eb88dfc8fdf0043af7a05925
5e75c17a-add5-4e06-ac28-bc1393bf1722		e1ab2b2d-e70f-4dfe-82b6-dc483f99f505	unaccepted	other, see comments	Species	(Chambers, 1878) Braun, 1917	Ectoedemia	bosquella					90ef16a72b0391ba640dbedb9fa31a71
77b0a1ee-b1c6-43e0-9f6a-d92e42781c6f	xQ		accepted		Species	(Stainton, 1855) Beirne, 1945	Stigmella	prunetorum					95a0f5ab3b7dddcbe709ed6e050ea7a9
e69b3359-77e4-4e39-8dc9-093a28138419	xG		accepted		Species	van Nieukerken, 2007	Trifurcula	peloponnesica					e5496bee2f58dfc305676ab1b8a2cc52
e94763f7-decf-4d2a-b686-5f84fad747c0		77b0a1ee-b1c6-43e0-9f6a-d92e42781c6f	unaccepted	other, see comments	Species	Doubleday, 1859	Nepticula	prunetella					43ef4ea4b5da71ead23959ddb25a5096
43ecbb80-2ad7-4e97-8641-4e7267f92d74		7295f485-366e-469c-8d3b-fd1e4ca14848	unaccepted	other, see comments	Species	van Nieukerken, 2008	Ectoedemia	degeeri					d0c0587067fe2d133ee09b8c9fc30f01
32678751-66d8-42ee-96ec-d22ded1188bf	xQ		accepted		Species	(Klimesch, 1936) Klimesch, 1948	Stigmella	crataegella					edd2c8a5fb82cfee7806f32dc7e011f2
389d1812-feea-4fd3-8d51-08d5d6aae77c	xQ		accepted		Species	van Nieukerken & Snyers in van Nieukerken et al., 2016	Stigmella	molinensis					330affa55a91033a98956334f9b34a1b
46ccea0e-f620-4db5-9ac1-2f4a8beac147		47570a3a-0f43-4591-83fc-2412652725f3	unaccepted	other, see comments	Species	(Zeller, 1848) Vári, 1950	Dechtiria	turbidella					bb2d1af8598edcf65a1370e984c81ccc
e6781e1c-3361-4bdb-95d7-df29829aa168		b7ace73f-838d-4a22-aecb-3af92316597f	unaccepted	other, see comments	Species	Duponchel, 1843	Elachista	subnitidella					3f2feee318db6ef23912269b361034c0
e2d103ba-b21e-4f78-9ae5-ba212703ecb9	x3C		accepted		Species	(Meyrick, 1911) Puplesis et al., 1999	Opostegoides	epistolaris					cad76d90bde028311fc995115e990401
10e11941-b8a9-4b3e-8230-644842589858		a4ffe3a6-7021-45f3-8b16-58749ad99d47	unaccepted	other, see comments	Species	Heinemann, 1862	Nepticula	aeneella					5156517398fbd43d9dafbb950cd5d1d4
74b33b3d-e8fd-4fea-8dd8-34383a9546b2	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	resimafurcata					34a3062e5e94dbbb30847bac19be229d
5c14bcf1-e908-4b5c-a559-598a8488bdc7		cb1c45fc-a984-4786-89a8-4beac2094010	unaccepted	other, see comments	Species	Klimesch, 1953	Ectoedemia	longicaudella					
a7e2dfbc-f433-4e55-af52-5b41edf6f63a		bcba274a-0d4d-4237-a6e9-ad7169aa9a25	unaccepted	other, see comments	Species	(Joannis, 1909) Lhomme, [1963]	Stigmella	auriciliella					c4a4737bfdb3c0cf0506200785f2e449
bd5dca61-7b9e-440d-b7ef-f1b6a0a1d12c	x32		accepted		Species	(Scoble, 1983) Diškus et al., 2003	Fomoria	alexandria			Africa	Native	2a25908f8b87f957d56caef8b5ffb546
9696c622-ce89-4731-aae7-cee47fc1545e		ea29145f-f220-4efa-ba23-282dcddc3772	unaccepted	other, see comments	Species	(Heinemann, 1862) Gerasimov, 1952	Stigmella	inaequalis					9ad02656004a16f2249adad89a8ff52c
6c144283-d9e7-4c9e-823e-489ef74ebe8b		77b0a1ee-b1c6-43e0-9f6a-d92e42781c6f	unaccepted	other, see comments	Species	Rössler, 1867	Nepticula	ligustrella					f8aaee5843d338d3720cc220a22a7054
87ec1bf7-b23e-4628-b02b-bb29f98c42e7	xQ		accepted		Species	(Braun, 1914) Wilkinson et al., 1981	Stigmella	altella					978b3a4142237bb3d64932951296232d
f61a0268-0f14-4d49-a273-17610a272ba9	xQ		accepted		Species	van Nieukerken & Johansson, 2003	Stigmella	karsholti					d3a8d280d25af8c06c9832ef23fa964f
f83fcccd-7a20-42cc-ace1-ada649db246e		d76a7cea-0e26-4502-8437-1859597ac1ca	unaccepted	other, see comments	Species	(Klimesch, 1941) Hering, 1957	Stigmella	preisseckeri					5ed52023f83aea1c93a6e4aac8d580f0
32c8413f-f890-407d-bd9a-a2a9b8cc8711		e95cbb75-6a88-4639-8611-54cad85f8950	unaccepted	other, see comments	Species	Stainton, 1851	Trifurcula	atrifrontella					cf90a63c4701a9513a13d1e64beee8df
21081276-e256-400b-88d5-5f320e602457	xS		accepted		Species	Puplesis, 1985	Ectoedemia	aligera					654e64d60473a97692161654ff5b2ce6
4887fade-0748-4925-bfeb-3e1b96c86ee2	xL		accepted		Species	Puplesis & Robinson, 1999	Pseudopostega	javae					cad76d90bde028311fc995115e990401
068f4a76-07b6-4e9a-b913-88776fc367a7		6b8693d2-fd7a-4262-81dd-79266c268f4e	unaccepted	other, see comments	Species	Meyrick, 1920	Nepticula	panconista					750cf1193f2f65c0402369f03c4bfaa5
d636ab53-3c48-435e-a492-03cb0201c0b5		75ab7b09-91e0-460c-a03b-f0f28e16e4d4	unaccepted	other, see comments	Species	Meyrick, 1906	Nepticula	melanotis					781ffbe390a29c322cd399ed754d37bd
d34166c8-9dd7-4f70-97ee-6d07ba17189a	x32		accepted		Species	(van Nieukerken, 2008) van Nieukerken et al., 2016	Fomoria	festivitatis					c70597d0eb88dfc8fdf0043af7a05925
62a37c6f023a46dacfe0952f4f5dcc54	xQ		accepted		Species	Remeikis & Stonis in Stonis et al., 2014	Stigmella	quadrata					92651e66eff89c214937442b80a171bc
136392bc-6f5c-414a-973c-8b23ac6230f5		521cf70c-d86d-45be-8db1-93140b258c2b	unaccepted	other, see comments	Species	Wilkinson, 1979	Microcalyptris	distaleus					02a07dddffe2130f5408b3c546187f02
b02ff52b-ea73-44cc-bee0-590597d733eb		def77942-2999-4c77-859d-580fbac14484	unaccepted	other, see comments	Species	Puplesis, 1984	Microcalyptris	pallens					eb977509325631af03e9ecee39b18e1f
a9d8ef12-af4a-4b25-a5a5-f4a4e6554d8a	xL		accepted		Species	Puplesis & Robinson, 1999	Pseudopostega	alleni					cad76d90bde028311fc995115e990401
87d13c4b-5c6e-48ba-8e5b-65a1bcd5b5ee		8b28f574-9720-4c01-8fe7-efff8baa59c9	unaccepted	other, see comments	Species	Caradja, 1920	Trifurcula	rufifrontella					52ea7e76675d69ffbd493a4ee85c288f
7afdf7b7-b578-499a-b623-8eff95edf878		769e89fb-b6b8-4b67-846b-87adb62f11db	unaccepted	other, see comments	Species	Wilkinson & Newton, 1981	Ectoedemia	acanthella					c70597d0eb88dfc8fdf0043af7a05925
99dc4cd9-6487-4f6a-8312-dfd71e459c73	xL		accepted		Species	Davis & Stonis, 2007	Pseudopostega	divaricata					34a3062e5e94dbbb30847bac19be229d
ede9261b-d81c-4ece-8d3f-f6935f67a3dd		9cef30fb-24d7-4dab-828a-7728917d80b3	unaccepted	misapplied	Species		Stigmella	aeneella					
ef284d0b-0ebb-475a-a58b-9d6671e361e6		4ec1fdbd-4c04-42ca-85c2-749cc609e848	unaccepted	other, see comments	Variety	Skala, 1939	Nepticula	plagicolella					333f6524ba365c37efc892a127b18dc7
239828d4-320b-41a4-81a6-a5ccbfe56a0a		091865e1-2bb4-4a3a-9244-eb5aa37ede7f	unaccepted	other, see comments	Species	(Klimesch, 1948) Szocs, 1968	Nepticula	gilvipennella					d7559e18ec3e5e013db87d6e2abb51b8
0fc53c7d-0626-4bac-972f-961043900fc0	x3W		accepted		Species	(Puplesis in Puplesis & Ivinskis, 1985) Puplesis, 1994	Etainia	peterseni					72362453da49dd22742401b32d704f4d
0b15faa2-b1fd-463b-b179-ed31df1b78e9	x4C		accepted		Species	(Vári, 1955) Scoble, 1983	Varius	ochnicola			Africa	Native	2a25908f8b87f957d56caef8b5ffb546
ca187656-15b3-4f3d-ae8c-a57709cd0591		5cd43a23-eef8-47c8-83ca-7a3e76aafb78	unaccepted	other, see comments	Species	(Szöcs, 1965) van Nieukerken, 1986	Trifurcula	thymi					2ca61fd1fcd26a6e6186efcbfde13ec5
ca05e560-bf65-4fb7-8dc2-f2ce953f168d		d6025e25-47a6-4fd2-8635-5a1fca55a246	unaccepted	other, see comments	Species	Meyrick, 1921	Nepticula	protosema					47711d0633a1b1fe872198b3c6aa6b1d
0aa73f7c-76f9-4933-9f3a-0955c934b503	xQ		accepted		Species	(Meyrick, 1921) Dugdale, 1988	Stigmella	progonopis			Australia	Native	8b32debc288d64c1323676a5fee917ef
0ff2cfa4-61a5-4608-8842-88e50507a368	x3A		accepted		Species	(Busck, 1914) van Nieukerken et al., 2016	Zimmermannia	phleophaga					c70597d0eb88dfc8fdf0043af7a05925
23c9ccd5-504f-4ca6-801f-e88cf8595d14		4ec1fdbd-4c04-42ca-85c2-749cc609e848	unaccepted	other, see comments	Species	Porritt, 1883	Nepticula	sorbiella					ed1adf26ce74f768294626d97d91e86a
3a0b4a06-8366-4dd6-a4ed-d2896038f9bc		4ec1fdbd-4c04-42ca-85c2-749cc609e848	unaccepted	other, see comments	Subspecies	(Skala, 1939) Hering, 1957	Stigmella	plagicolella					739e775991d86e3b59bec89d9656475d
dfff3051-a992-42c4-8897-c72041d9f083		4345fccb-e11d-474f-9a18-d84410e22690	unaccepted	misapplied	Species		Nepticula	nylandriella					
99cceba0-af28-4bec-aa78-b740556870a7	xG		accepted		Species	Herrich-Schäffer, 1855	Trifurcula	serotinella					4db3810d8f8500925bba60337489c3a8
7adc3adf-b04c-4c0b-b98b-7f296e569d70		dd643f2a-ba09-4515-a55c-344462e674df	unaccepted	other, see comments	Species	(Stainton, 1849) Fletcher et al., 1945	Stigmella	septembrella					54f15934cee806a484b7d8f9fd71a705
