dwc:taxonID	dwc:parentNameUsageID	dwc:acceptedNameUsageID	dwc:originalNameUsageID	dwc:scientificNameID	dwc:datasetID	dwc:taxonomicStatus	dwc:taxonRank	dwc:scientificName	dwc:scientificNameAuthorship	col:notho	dwc:genericName	dwc:infragenericEpithet	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:cultivarEpithet	dwc:nameAccordingTo	dwc:namePublishedIn	dwc:nomenclaturalCode	dwc:nomenclaturalStatus	dwc:taxonRemarks	dcterms:references
aa713e38-343e-43dc-85ec-34f262d3fd18		b28d47ba-4de3-4b78-aba2-c10b33bcb40d		aa713e38-343e-43dc-85ec-34f262d3fd18		synonym	species	Fomoria diskusi Puplesis & Robinson, 2000	Puplesis & Robinson, 2000		Fomoria		diskusi				Puplesis R, Robinson GS. A review of the Central and South American Nepticulidae (Lepidoptera) with special reference to Belize. Bulletin of the Natural History Museum London Entomology 69: 3-114. (2000).	ICZN			
5de1a820-938f-4fea-8d05-44d0eb349db6		822fa40d-7310-49d9-92a8-9a5fb174753d		5de1a820-938f-4fea-8d05-44d0eb349db6		synonym	species	Stigmella molybditis (Zeller, 1877) Davis, 1984	(Zeller, 1877) Davis, 1984		Stigmella		molybditis				Zeller PC. Exotische Microlepidoptera. Horae Societatis Entomologicae Rossicae 13: 3-493, 496 pls. (1877).	ICZN			
83f9c462-d5dd-46e8-acb1-af50f20a970b		822fa40d-7310-49d9-92a8-9a5fb174753d		83f9c462-d5dd-46e8-acb1-af50f20a970b		synonym	species	Fomoria molybditis (Zeller, 1877) Puplesis et al., 2000	(Zeller, 1877) Puplesis et al., 2000		Fomoria		molybditis				Puplesis R, Robinson GS. A review of the Central and South American Nepticulidae (Lepidoptera) with special reference to Belize. Bulletin of the Natural History Museum London Entomology 69: 3-114. (2000).	ICZN			
bee4fe1e-c870-4473-8c04-46886d1194a3		822fa40d-7310-49d9-92a8-9a5fb174753d		bee4fe1e-c870-4473-8c04-46886d1194a3		synonym	species	Nepticula molybditis Zeller, 1877	Zeller, 1877		Nepticula		molybditis				Zeller PC. Exotische Microlepidoptera. Horae Societatis Entomologicae Rossicae 13: 3-493, 496 pls. (1877).	ICZN			
b4b8df61-41c8-4ccc-9604-ee2f730ba3c2		bd05719c-6285-4fee-9df6-3ff1b74b91fa		b4b8df61-41c8-4ccc-9604-ee2f730ba3c2		synonym	species	Nepticula clemensella Chambers, 1873	Chambers, 1873		Nepticula		clemensella				Chambers VT. Micro-lepidoptera. Canadian Entomologist 5: 124-128. (1873).	ICZN			
fce0a55a-c0ff-4354-8e48-d52c16f853da		b23ce3a4-bff1-41e6-a168-b01e26154a6b		fce0a55a-c0ff-4354-8e48-d52c16f853da		synonym	species	Nepticula arcuosella Doubleday, 1859	Doubleday, 1859		Nepticula		arcuosella				Doubleday H. The zoologist synonymic list of British butterflies and moths, 2nd ed. Edward Newman, London: 40 pp. (1859).	ICZN			
cab00b37-4f02-4caa-89d1-339d577d9030		b23ce3a4-bff1-41e6-a168-b01e26154a6b		cab00b37-4f02-4caa-89d1-339d577d9030		synonym	species	Trifurcula arcuatella (Herrich-Schäffer, 1855) Johansson, 1971	(Herrich-Schäffer, 1855) Johansson, 1971		Trifurcula		arcuatella				Herrich-Schäffer GAW. Systematische Bearbeitung der Schmetterlinge von Europa, zugleich als Text, Revision und Supplement zu Jakob Hübner's Sammlung europäischer Schmetterlinge, 5, Die Schaben und Federmotten. G. J. Manz, Regensburg, 289-394. (1855).	ICZN			
345210eb-0e40-4435-abec-ccc6aaf83551		b23ce3a4-bff1-41e6-a168-b01e26154a6b		345210eb-0e40-4435-abec-ccc6aaf83551		synonym	species	Stigmella arcuatella (Herrich-Schäffer, 1855) Fletcher et al., 1945	(Herrich-Schäffer, 1855) Fletcher et al., 1945		Stigmella		arcuatella				Herrich-Schäffer GAW. Systematische Bearbeitung der Schmetterlinge von Europa, zugleich als Text, Revision und Supplement zu Jakob Hübner's Sammlung europäischer Schmetterlinge, 5, Die Schaben und Federmotten. G. J. Manz, Regensburg, 289-394. (1855).	ICZN			
42b76607-f73b-4ccc-94d3-56e010a8bc5d		b23ce3a4-bff1-41e6-a168-b01e26154a6b		42b76607-f73b-4ccc-94d3-56e010a8bc5d		synonym	species	Dechtiria arcuatella (Herrich-Schäffer, 1855) Beirne, 1945	(Herrich-Schäffer, 1855) Beirne, 1945		Dechtiria		arcuatella				Herrich-Schäffer GAW. Systematische Bearbeitung der Schmetterlinge von Europa, zugleich als Text, Revision und Supplement zu Jakob Hübner's Sammlung europäischer Schmetterlinge, 5, Die Schaben und Federmotten. G. J. Manz, Regensburg, 289-394. (1855).	ICZN			
7e38bbee-ff15-4500-b94d-25f56da62946		b23ce3a4-bff1-41e6-a168-b01e26154a6b		7e38bbee-ff15-4500-b94d-25f56da62946		synonym	species	Nepticula arcuatella Herrich-Schäffer, 1855	Herrich-Schäffer, 1855		Nepticula		arcuatella				Herrich-Schäffer GAW. Systematische Bearbeitung der Schmetterlinge von Europa, zugleich als Text, Revision und Supplement zu Jakob Hübner's Sammlung europäischer Schmetterlinge, 5, Die Schaben und Federmotten. G. J. Manz, Regensburg, 289-394. (1855).	ICZN			
69be05d5-5ebe-4fe7-97d3-f68fbe1d168d		c6a71255-84fb-4820-97a4-5ed76efbde0b		69be05d5-5ebe-4fe7-97d3-f68fbe1d168d		synonym	species	Stigmella minorella (Zimmermann, 1944) Klimesch, 1961	(Zimmermann, 1944) Klimesch, 1961		Stigmella		minorella				Klimesch J. Ordnung Lepidoptera. 1. Teil. Pyralidina, Tortricina, Tineina, Eriocraniina und Micropterygina. In: Franz H (Ed) Die Nordost-Alpen im Spiegel ihrer Landtierwelt. Universitätsverlag Wagner, Innsbruck, 481-789. (1961).	ICZN			
d66b69c2-6f47-41f6-ba56-1a77b9f0e2cb		c6a71255-84fb-4820-97a4-5ed76efbde0b		d66b69c2-6f47-41f6-ba56-1a77b9f0e2cb		synonym	species	Dechtiria angulifasciella (Stainton, 1849) Beirne, 1945	(Stainton, 1849) Beirne, 1945		Dechtiria		angulifasciella				Stainton HT. An attempt at a systematic catalogue of the British Tineidae & Pterophoridae. John van Voorst, London: iv+ 32 pp. (1849).	ICZN			
e46e287c-32cf-46e7-9d72-5b0cd9543bc0		c6a71255-84fb-4820-97a4-5ed76efbde0b		e46e287c-32cf-46e7-9d72-5b0cd9543bc0		synonym	species	Stigmella utensis (Weber, 1937) Klimesch, 1948	(Weber, 1937) Klimesch, 1948		Stigmella		utensis				Weber P. Über Mikrolepidopteren. Beschreibung neuer Arten und Formen aus der Schweiz, sowie Angaben über weniger bekannte Arten. Mitteilungen der Schweizerischen Entomologischen Gesellschaft 16: 666-672. (1937).	ICZN			
21202a43-30ee-48ae-a401-a76d453b14a9		c6a71255-84fb-4820-97a4-5ed76efbde0b		21202a43-30ee-48ae-a401-a76d453b14a9		synonym	species	Nepticula minorella Zimmermann, 1944	Zimmermann, 1944		Nepticula		minorella				Zimmermann F. Zur Kenntnis der Verbreitung der Nepticuliden in den Reichsgauen Wien und Niederdonau (Lepidopt.). Zeitschrift der Wiener Entomologischen Gesellschaft 29: 107-122. (1944).	ICZN			
15c17d36-8ecb-496c-ab8d-8a6b044828bf		c6a71255-84fb-4820-97a4-5ed76efbde0b		15c17d36-8ecb-496c-ab8d-8a6b044828bf		synonym	species	Nepticula brunniella Sauber, 1904	Sauber, 1904		Nepticula		brunniella				Sauber A. Die Kleinschmetterlinge Hamburgs und der Umgegend. Verhandlungen des Vereins für Naturwissenschaftliche Unterhaltung zu Hamburg 12: 1-60. (1904).	ICZN			
2de40b78-33ca-4345-b289-5e7b23a08aee		c6a71255-84fb-4820-97a4-5ed76efbde0b		2de40b78-33ca-4345-b289-5e7b23a08aee		synonym	species	Stigmella angulifasciella (Stainton, 1849) Vári, 1944	(Stainton, 1849) Vári, 1944		Stigmella		angulifasciella				Stainton HT. An attempt at a systematic catalogue of the British Tineidae & Pterophoridae. John van Voorst, London: iv+ 32 pp. (1849).	ICZN			
348e24e5-95c9-4565-98dc-31844f2937a4		c6a71255-84fb-4820-97a4-5ed76efbde0b		348e24e5-95c9-4565-98dc-31844f2937a4		synonym	species	Nepticula schleichiella Frey, 1870	Frey, 1870		Nepticula		schleichiella				Frey H. Ein Beitrag zur Kenntniss der Microlepidopteren. Mitteilungen der Schweizerischen Entomologischen Gesellschaft 3: 277-296. (1870).	ICZN			
5414b485-4077-4946-af96-52f3051666f3		c6a71255-84fb-4820-97a4-5ed76efbde0b		5414b485-4077-4946-af96-52f3051666f3		synonym	species	Nepticula angulifasciella Stainton, 1849	Stainton, 1849		Nepticula		angulifasciella				Stainton HT. An attempt at a systematic catalogue of the British Tineidae & Pterophoridae. John van Voorst, London: iv+ 32 pp. (1849).	ICZN			
12b6f5f5-df18-4b7a-8c41-0bb0b286da1c		c6a71255-84fb-4820-97a4-5ed76efbde0b		12b6f5f5-df18-4b7a-8c41-0bb0b286da1c		synonym	species	Trifurcula angulifasciella (Stainton, 1849) Johansson, 1971	(Stainton, 1849) Johansson, 1971		Trifurcula		angulifasciella				Stainton HT. An attempt at a systematic catalogue of the British Tineidae & Pterophoridae. John van Voorst, London: iv+ 32 pp. (1849).	ICZN			
877d26cf-0a46-494f-8f57-b63214263d20		c6a71255-84fb-4820-97a4-5ed76efbde0b		877d26cf-0a46-494f-8f57-b63214263d20		synonym	species	Nepticula utensis Weber, 1937	Weber, 1937		Nepticula		utensis				Weber P. Über Mikrolepidopteren. Beschreibung neuer Arten und Formen aus der Schweiz, sowie Angaben über weniger bekannte Arten. Mitteilungen der Schweizerischen Entomologischen Gesellschaft 16: 666-672. (1937).	ICZN			
b3058d7d-5b67-429c-96db-bb8579b812c0		c6a71255-84fb-4820-97a4-5ed76efbde0b		b3058d7d-5b67-429c-96db-bb8579b812c0		synonym	species	Stigmella schleichiella (Frey, 1870) Gerasimov, 1952	(Frey, 1870) Gerasimov, 1952		Stigmella		schleichiella				Gerasimov AM. Nasekomye Cheshuekrylye. I, 2, Gusenicy 1. Zoological Institute, Academy of Sciences USSR, Moskva, Leningrad, Fauna SSSR N.S. 56: 1-338 pp. (1952).	ICZN			
3aa5618e-dab6-4784-b0ee-c018c9a8590f		b0c6b771-1ea5-4356-90bf-215db088afd9		3aa5618e-dab6-4784-b0ee-c018c9a8590f		synonym	species	Trifurcula caradjai (Groschke, 1944) Klimesch, 1978	(Groschke, 1944) Klimesch, 1978		Trifurcula		caradjai				Klimesch J. Beitrag zur Kenntnis der Nepticulidenfauna von Anatolien und der Insel Rhodos (Lepidoptera, Nepticulidae). Tijdschrift voor Entomologie 121: 239-278. doi: http://biostor.org/reference/49889. (1978).	ICZN			
38e66fdd-83e4-40f8-9ceb-ba619c6ecd40		b0c6b771-1ea5-4356-90bf-215db088afd9		38e66fdd-83e4-40f8-9ceb-ba619c6ecd40		synonym	species	Stigmella caradjai (Groschke, 1944) Klimesch, 1951	(Groschke, 1944) Klimesch, 1951		Stigmella		caradjai				Klimesch J. Contributo alla fauna Lepidotterologica del Trentino. Studi Trentini di Scienze Naturali 27: 11-68. (1951).	ICZN			
3f7d03d1-f585-4c78-b92c-ed41056b9130		b0c6b771-1ea5-4356-90bf-215db088afd9		3f7d03d1-f585-4c78-b92c-ed41056b9130		synonym	species	Nepticula caradjai Groschke, 1944	Groschke, 1944		Nepticula		caradjai				Groschke F. Neues über Minierer aus dem Mittelmeergebiet. Mitteilungen der Münchner Entomologischen Gesellschaft 34: 115-124. (1944).	ICZN			
7a8c4f81-7221-4f54-9311-76c87474c2dc		a5ec39fb-1529-48bc-b6ec-c119aab2e1cc		7a8c4f81-7221-4f54-9311-76c87474c2dc		synonym	species	Nepticula quadrinotata Braun, 1917	Braun, 1917		Nepticula		quadrinotata				Braun AF. Nepticulidae of North America. Transactions of the American Entomological Society 43: 155-209, pls. 155-158. (1917).	ICZN			
b6fe4f27-5d81-424a-8cb1-297ed40e7afa		b9d83cb3-1fb3-4ca0-bdeb-f014229c148e		b6fe4f27-5d81-424a-8cb1-297ed40e7afa		synonym	species	Stigmella spinosella (Joannis, 1908) Klimesch, 1951	(Joannis, 1908) Klimesch, 1951		Stigmella		spinosella				Klimesch J. Contributo alla fauna Lepidotterologica del Trentino. Studi Trentini di Scienze Naturali 27: 11-68. (1951).	ICZN			
e6be5819-4cb4-4672-a7db-06ffebf721d3		b9d83cb3-1fb3-4ca0-bdeb-f014229c148e		e6be5819-4cb4-4672-a7db-06ffebf721d3		synonym	species	Dechtiria spinosella (Joannis, 1908) Emmet, 1971	(Joannis, 1908) Emmet, 1971		Dechtiria		spinosella				Emmet AM. Notes on some of the British Nepticulidae (Lep.). Entomologist's Record and Journal of Variation 83: 240-248. (1971).	ICZN			
692724a4-90da-4b03-a098-f74f497afac4		b9d83cb3-1fb3-4ca0-bdeb-f014229c148e		692724a4-90da-4b03-a098-f74f497afac4		synonym	species	Nepticula spinosella Joannis, 1908	Joannis, 1908		Nepticula		spinosella				Joannis J de. Deux espèces nouvelles de Nepticula (Lep.). Bulletin de la Société Entomologique de France 1907: 326-329. (1908).	ICZN			
a754cfd7-2db4-4ff3-afcc-1dbbd8f264e8		b9d83cb3-1fb3-4ca0-bdeb-f014229c148e		a754cfd7-2db4-4ff3-afcc-1dbbd8f264e8		synonym	species	Ectoedemia albiformae Puplesis & Diškus, 2003	Puplesis & Diškus, 2003		Ectoedemia		albiformae				Nieukerken EJ van, Laštuvka A, Laštuvka Z. Western Palaearctic Ectoedemia (Zimmermannia) Hering and Ectoedemia Busck s. str. (Lepidoptera: Nepticulidae): five new species and new data on distribution, hostplants and recognition. ZooKeys 32: 1-82. doi: 10.3897/zookeys.32.282. (2010).	ICZN			
af28b9c4-841b-4994-bc34-afb1fe048087		b9d83cb3-1fb3-4ca0-bdeb-f014229c148e		af28b9c4-841b-4994-bc34-afb1fe048087		synonym	species	Trifurcula spinosella (Joannis, 1908) Johansson, 1971	(Joannis, 1908) Johansson, 1971		Trifurcula		spinosella				Johansson R. Notes on the Nepticulidae (Lepidoptera) I. A revision of the Nepticula ruficapitella group. Entomologica Scandinavica 2: 241-262. doi: 10.1163/187631271X00257. (1971).	ICZN			
f33b17e7-59a0-4d26-ab67-205a69ceff89		9bbb5be2-1d72-43f3-8465-ed4b2e17f4f6		f33b17e7-59a0-4d26-ab67-205a69ceff89		synonym	species	Trifurcula erythrogenella (Joannis, 1908) Leraut, 1980	(Joannis, 1908) Leraut, 1980		Trifurcula		erythrogenella				Leraut P. Liste systématique et synonymique des Lépidoptères de France, Belgique et Corse. Supplément à Alexanor et au Bulletin de la Société Entomologique de France: 1-334. pp. (1980).	ICZN			
48de1a88-fe4d-491b-92c2-86220474e3e4		9bbb5be2-1d72-43f3-8465-ed4b2e17f4f6		48de1a88-fe4d-491b-92c2-86220474e3e4		synonym	species	Stigmella erythrogenella (Joannis, 1908) Gerasimov, 1952	(Joannis, 1908) Gerasimov, 1952		Stigmella		erythrogenella				Gerasimov AM. Nasekomye Cheshuekrylye. I, 2, Gusenicy 1. Zoological Institute, Academy of Sciences USSR, Moskva, Leningrad, Fauna SSSR N.S. 56: 1-338 pp. (1952).	ICZN			
b7e2f11b-f845-43f4-a742-850d9abae684		9bbb5be2-1d72-43f3-8465-ed4b2e17f4f6		b7e2f11b-f845-43f4-a742-850d9abae684		synonym	species	Nepticula erythrogenella Joannis, 1908	Joannis, 1908		Nepticula		erythrogenella				Joannis J de. Deux espèces nouvelles de Nepticula (Lep.). Bulletin de la Société Entomologique de France 1907: 326-329. (1908).	ICZN			
33247ed6-806b-4c43-bf4d-3f653e45143f		8b28f574-9720-4c01-8fe7-efff8baa59c9		33247ed6-806b-4c43-bf4d-3f653e45143f		synonym	species	Ectoedemia nigrosparsella (Klimesch, 1940) Kasy, 1983	(Klimesch, 1940) Kasy, 1983		Ectoedemia		nigrosparsella				Klimesch J. Beschreibung einiger neuer Nepticula-Arten (Lep., Nepticulidae). Zeitschrift des Wiener Entomologen-Vereines 25: 79-81, pls 14-15. (1940).	ICZN			
76c59ecb-8b96-4eeb-a5a6-0c8343b5d08d		8b28f574-9720-4c01-8fe7-efff8baa59c9		76c59ecb-8b96-4eeb-a5a6-0c8343b5d08d		synonym	species	Nepticula nigrosparsella Klimesch, 1940	Klimesch, 1940		Nepticula		nigrosparsella				Klimesch J. Beschreibung einiger neuer Nepticula-Arten (Lep., Nepticulidae). Zeitschrift des Wiener Entomologen-Vereines 25: 89-94. (1940).	ICZN			
9c082e97-dab0-4e9c-b931-5e72a16b0442		8b28f574-9720-4c01-8fe7-efff8baa59c9		9c082e97-dab0-4e9c-b931-5e72a16b0442		synonym	species	Stigmella nigrosparsella (Klimesch, 1940) Klimesch, 1948	(Klimesch, 1940) Klimesch, 1948		Stigmella		nigrosparsella				Klimesch J. Beschreibung einiger neuer Nepticula-Arten (Lep., Nepticulidae). Zeitschrift des Wiener Entomologen-Vereines 25: 79-81, pls 14-15. (1940).	ICZN			
87d13c4b-5c6e-48ba-8e5b-65a1bcd5b5ee		8b28f574-9720-4c01-8fe7-efff8baa59c9		87d13c4b-5c6e-48ba-8e5b-65a1bcd5b5ee		synonym	species	Trifurcula rufifrontella Caradja, 1920	Caradja, 1920		Trifurcula		rufifrontella				Caradja A. Beitrag zur Kenntnis der geographischen Verbreitung der Mikrolepidopteren des palaearktischen Faunengebietes nebst Beschreibung neuer Formen. Deutsche Entomologische Zeitschrift Iris 34: 75-179. doi: http://biodiversitylibrary.org/page/12720924. (1920).	ICZN			
ebccfd9f-c94e-4231-b68c-a3f5b0a0954c		9050dc48-75a2-42c7-bf6f-064de22e165e		ebccfd9f-c94e-4231-b68c-a3f5b0a0954c		synonym	species	Stigmella quinquella (Bedell, 1848) Gerasimov, 1952	(Bedell, 1848) Gerasimov, 1952		Stigmella		quinquella				Gerasimov AM. Nasekomye Cheshuekrylye. I, 2, Gusenicy 1. Zoological Institute, Academy of Sciences USSR, Moskva, Leningrad, Fauna SSSR N.S. 56: 1-338 pp. (1952).	ICZN			
e1272fd1-a530-43ec-9efc-4bc46570ffe8		9050dc48-75a2-42c7-bf6f-064de22e165e		e1272fd1-a530-43ec-9efc-4bc46570ffe8		synonym	species	Dechtiria quinquella (Bedell, 1848) Beirne, 1945	(Bedell, 1848) Beirne, 1945		Dechtiria		quinquella				Beirne BP. The male genitalia of the British Stigmellidae (Nepticulidae) (Lep.). Proceedings of the Royal Irish Academy Section B 50: 191-218. doi: http://www.jstor.org/pss/20490833. (1945).	ICZN			
27f4eb39-1e0d-4fb0-ae51-69106de72efb		9050dc48-75a2-42c7-bf6f-064de22e165e		27f4eb39-1e0d-4fb0-ae51-69106de72efb		synonym	species	Microsetia quinquella Bedell, 1848	Bedell, 1848		Microsetia		quinquella				Bedell G. Description of Microsetia quinquella, a new species of moth of the family Tineidae. Zoologist 6: 1986. (1848).	ICZN			
b037e88f-885f-4851-ad4b-3852544c5ad7		9050dc48-75a2-42c7-bf6f-064de22e165e		b037e88f-885f-4851-ad4b-3852544c5ad7		synonym	species	Nepticula quinquella (Bedell, 1848) Stainton, 1849	(Bedell, 1848) Stainton, 1849		Nepticula		quinquella				Stainton HT. An attempt at a systematic catalogue of the British Tineidae & Pterophoridae. John van Voorst, London: iv+ 32 pp. (1849).	ICZN			
b1cee025-5437-4fcf-94ee-b9ffc53edee1		9050dc48-75a2-42c7-bf6f-064de22e165e		b1cee025-5437-4fcf-94ee-b9ffc53edee1		synonym	species	Trifurcula quinquella (Bedell, 1848) Johansson, 1971	(Bedell, 1848) Johansson, 1971		Trifurcula		quinquella				Johansson R. Notes on the Nepticulidae (Lepidoptera) I. A revision of the Nepticula ruficapitella group. Entomologica Scandinavica 2: 241-262. doi: 10.1163/187631271X00257. (1971).	ICZN			
076729bf-4d97-4db2-b64f-44077ed5dd39		b56828f9-9918-4921-948e-8ed72395c45d		076729bf-4d97-4db2-b64f-44077ed5dd39		synonym	species	Dechtiria albifasciella (Heinemann, 1871) Beirne, 1945	(Heinemann, 1871) Beirne, 1945		Dechtiria		albifasciella				Beirne BP. The male genitalia of the British Stigmellidae (Nepticulidae) (Lep.). Proceedings of the Royal Irish Academy Section B 50: 191-218. doi: http://www.jstor.org/pss/20490833. (1945).	ICZN			
0490a0ad-1bb5-4b90-97fd-61483c44e478		b56828f9-9918-4921-948e-8ed72395c45d		0490a0ad-1bb5-4b90-97fd-61483c44e478		synonym	species	Nepticula subapicella Stainton, 1886	Stainton, 1886		Nepticula		subapicella				Emmet AM. Ectoedemia subapicella (Stainton, 1886) (Lep., Nepticulidae) a synonym of Ectoedemia albifasciella (Heinemann, 1871). Entomologist's Gazette 25: 274-276. (1974).	ICZN			
7ec2f033-1463-4805-b179-506ebc7117a6		b56828f9-9918-4921-948e-8ed72395c45d		7ec2f033-1463-4805-b179-506ebc7117a6		synonym	species	Trifurcula albifasciella (Heinemann, 1871) Johansson, 1971	(Heinemann, 1871) Johansson, 1971		Trifurcula		albifasciella				Johansson R. Notes on the Nepticulidae (Lepidoptera) I. A revision of the Nepticula ruficapitella group. Entomologica Scandinavica 2: 241-262. doi: 10.1163/187631271X00257. (1971).	ICZN			
b812b282-2a4e-46fe-888b-e6549df6c2c9		b56828f9-9918-4921-948e-8ed72395c45d		b812b282-2a4e-46fe-888b-e6549df6c2c9		synonym	species	Nepticula albifasciella Heinemann, 1871	Heinemann, 1871		Nepticula		albifasciella				Heinemann H von. Nachtrag zu den Bemerkungen über die Arten der Gattung Nepticula. Berliner Entomologische Zeitschrift 15: 209-223. (1871).	ICZN			
8e1ad7e8-5773-4dda-8439-bffbff12d003		b56828f9-9918-4921-948e-8ed72395c45d		8e1ad7e8-5773-4dda-8439-bffbff12d003		synonym	species	Stigmella albifasciella (Heinemann, 1871) Klimesch, 1951	(Heinemann, 1871) Klimesch, 1951		Stigmella		albifasciella				Klimesch J. Contributo alla fauna Lepidotterologica del Trentino. Studi Trentini di Scienze Naturali 27: 11-68. (1951).	ICZN			
cd5f1d28-1e96-4985-a6f0-ce026be61d74		ebf8e013-9736-47ff-9156-bd2ea9c30db0		cd5f1d28-1e96-4985-a6f0-ce026be61d74		synonym	species	Nepticula ilicis Mendes, 1910	Mendes, 1910		Nepticula		ilicis				Mendes C. Lithocolletes et Nepticulae novae ex Lusitania. Brotéria Serie Zoológica 9: 163-166, pl. 167. (1910).	ICZN			
44aaf734-194b-4c27-a6c3-0e4f06cc928c		ebf8e013-9736-47ff-9156-bd2ea9c30db0		44aaf734-194b-4c27-a6c3-0e4f06cc928c		synonym	species	Stigmella ilicis (Mendes, 1910) Gerasimov, 1952	(Mendes, 1910) Gerasimov, 1952		Stigmella		ilicis				Gerasimov AM. Nasekomye Cheshuekrylye. I, 2, Gusenicy 1. Zoological Institute, Academy of Sciences USSR, Moskva, Leningrad, Fauna SSSR N.S. 56: 1-338 pp. (1952).	ICZN			
7ae8042a-8dab-4830-b6f6-20081a4d641e		eb39c77e-58c0-4802-8585-f22e81868dc1		7ae8042a-8dab-4830-b6f6-20081a4d641e		ambiguous synonym	species	Nepticula spireae (Gregor & Povolny, 1955) Szocs, 1968	(Gregor & Povolny, 1955) Szocs, 1968		Nepticula		spireae				Szocs J. Some unknown data concerning miners (Lepidoptera). Acta Zoologica Academiae Scientiarum Hungariae 14: 225-231. (1968).	ICZN			
f2d8f8ae-79fd-437f-b2df-1cb87c3679fd		eb39c77e-58c0-4802-8585-f22e81868dc1		f2d8f8ae-79fd-437f-b2df-1cb87c3679fd		ambiguous synonym	species	Stigmella spireae Gregor & Povolny, 1955	Gregor & Povolny, 1955		Stigmella		spireae				Gregor F, Povolný D. Nové a významné nálezy Lepidopter z Ceskoslovenska. (Neue un interessante Lepidopteren aus der CSR). Casopis Moravského Musea v Brne (Vedy prírodní) 40: 114-129. (1955).	ICZN			
29339f0c-0434-42b9-a682-d408a4d8dcef		eec74f41-4e4f-412e-8d96-6873378a314c		29339f0c-0434-42b9-a682-d408a4d8dcef		synonym	species	Trifurcula hexapetalae (Szöcs, 1957) Kasy, 1980	(Szöcs, 1957) Kasy, 1980		Trifurcula		hexapetalae				Szocs J. New Nepticula species from Hungary. Annales Historico-Naturales Musei Nationalis Hungarici 49 (sn 8): 321-323. (1957).	ICZN			
94756bc0-edec-48ad-8c8b-9fb132d188cf		eec74f41-4e4f-412e-8d96-6873378a314c		94756bc0-edec-48ad-8c8b-9fb132d188cf		synonym	species	Nepticula hexapetalae Szöcs, 1957	Szöcs, 1957		Nepticula		hexapetalae				Szocs J. New Nepticula species from Hungary. Annales Historico-Naturales Musei Nationalis Hungarici 49 (sn 8): 321-323. (1957).	ICZN			
f2d1ecf3-305b-4aad-beb4-b4f739020580		e702f4c1-1775-409d-b249-e905f7a69c2c		f2d1ecf3-305b-4aad-beb4-b4f739020580		synonym	species	Ectoedemia quercifoliae (Toll, 1934) Bradley et al., 1972	(Toll, 1934) Bradley et al., 1972		Ectoedemia		quercifoliae				Toll S. Jeszcze o krajowych gatunkach rozaju Nepticula Zell. (Noch über die heimischen Arten der Gattung Nepticula Zell.). Polskie Pismo Entomologiczne 13: 61-84. (1934).	ICZN			
f72d7cb4-2306-45a3-ab10-7e30e59e1ff3		e702f4c1-1775-409d-b249-e905f7a69c2c		f72d7cb4-2306-45a3-ab10-7e30e59e1ff3		synonym	species	Stigmella quercifoliae (Toll, 1934) Hering, 1957	(Toll, 1934) Hering, 1957		Stigmella		quercifoliae				Hering EM. Bestimmungstabellen der Blattminnen von Europa, 3 vols. Junk, 's-Gravenhage: 1185 pp. (1957).	ICZN			
fcef5c56-fccd-495d-bc4e-8c02139b9ac3		e702f4c1-1775-409d-b249-e905f7a69c2c		fcef5c56-fccd-495d-bc4e-8c02139b9ac3		synonym	species	Nepticula zimmermanni Hering, 1942	Hering, 1942		Nepticula		zimmermanni				Hering EM. Eine neue Nepticula der subbimaculella-Gruppe. Nepticula zimmermanni spec. nov. von Quercus pubescens Willd. Mitteilungen der Deutschen Entomologischen Gesellschaft 11: 26-29. (1942).	ICZN			
